conversation_id,position,tweet_id,author_id,inbound,created_at,text
1030,4,180178,AmericanAir,False,Wed Oct 04 03:11:23 +0000 2017,"@158396 David, we hear you and are here to help. Please meet us in DMs and provide your info so we can try to assist."
1031,1,180185,158397,True,Wed Oct 04 02:48:28 +0000 2017,"@AmericanAir UR Skywest airline affiliation is a joke.#3180 ORD-CAK, delay delay delay! Old plane no air, Kate into CAK now no rental car! No happy!!"
1031,2,180184,AmericanAir,False,Wed Oct 04 02:50:55 +0000 2017,@158397 We're glad to see you've pulled out of the gate. We'll have you wheels up in no time!
1031,3,180183,158397,True,Wed Oct 04 02:54:35 +0000 2017,"@AmericanAir That’s wonderful but it’s too late to be happy, ORDis a hub, seriously no other planes available?? This plane is old, not remarked, old paint seats and bad ac. Wonder why I’m not happy??"
1031,4,180182,AmericanAir,False,Wed Oct 04 02:59:20 +0000 2017,"@158397 We hear you, Ray. We're very sorry for the frustration this has caused you."
1032,1,180189,158398,True,Wed Oct 04 02:55:48 +0000 2017,.@AmericanAir Thanks #AmericanAirlines. I feel VERY safe. #wow #howisthisok https://t.co/tNX2vWUJW1
1032,2,180186,AmericanAir,False,Wed Oct 04 02:59:06 +0000 2017,@158398 The safety of our customers are always our number one priority. Please provide us with your record locator and more details.
1032,3,180188,158398,True,Wed Oct 04 04:05:24 +0000 2017,@AmericanAir FPKRFH. ORD to MSN.
1032,4,180187,158398,True,Wed Oct 04 04:08:10 +0000 2017,@AmericanAir  https://t.co/pErqUhLqkk
1032,5,180190,AmericanAir,False,Wed Oct 04 04:12:05 +0000 2017,@158398 Thanks for sharing this with us and our apologies for the troubles. We'll get this over to our Maintenance team to get it fixed.
1032,6,180191,AmericanAir,False,Wed Oct 04 04:14:51 +0000 2017,@158398 Just to be clear what seat were you on?
1032,7,180192,158398,True,Wed Oct 04 16:40:45 +0000 2017,@AmericanAir 18A.
1032,8,180193,AmericanAir,False,Wed Oct 04 16:45:33 +0000 2017,@158398 Thanks for the seat number. We'll send this over right away.
1033,1,180197,158399,True,Wed Oct 04 02:45:05 +0000 2017,"@AmericanAir  U really suck, wow...and still waiting....🕸💀🕸 https://t.co/EJK7fkS0Db"
1033,2,180196,AmericanAir,False,Wed Oct 04 02:47:50 +0000 2017,"@158399 The weather hasn't been playing nice, and this caused an Air Traffic back up. We're working hard to have you wheels up ASAP."
1033,3,180195,158399,True,Wed Oct 04 02:50:56 +0000 2017,"@AmericanAir We where deplaned/malfunction, but hey blame it on the rain 🤥"
1033,4,180194,AmericanAir,False,Wed Oct 04 02:55:21 +0000 2017,"@158399 Our apologies, we do see it was originally maintenance, and then the incoming replacement was delayed by Air Traffic Control."
1034,1,180764,158486,True,Wed Oct 04 03:01:48 +0000 2017,Here you go @AmericanAir - Proof of my flight starting to Taxi with Doors #Disarmed  https://t.co/ZGCUzYspCm I'm already in contact via DM.
1034,2,180763,AmericanAir,False,Wed Oct 04 03:29:38 +0000 2017,@158486 Safety is our top priority. We're taking a close look at this and will get back to you via DM.
1035,1,180766,158487,True,Wed Oct 04 03:16:53 +0000 2017,I am loyal to @AmericanAir &amp; super elite but been w/ @Delta a few times w/no status of late. Delta ran circles around AA customer service.
1035,2,180765,AmericanAir,False,Wed Oct 04 03:27:13 +0000 2017,"@158487 Johnnie, we're happy to have you and your loyalty means a lot to us. Please let us know if we can help with anything specifically."
1036,1,180773,158488,True,Wed Oct 04 00:54:04 +0000 2017,@AmericanAir I love how I spend $1k for a flight and for my international leg the headphone jack doesn’t work.  Really awesome.
1036,2,180772,AmericanAir,False,Wed Oct 04 01:14:29 +0000 2017,@158488 Oh no! Please let a crew member know. Please DM your seat number and we'll make sure to get that taken care of.
1036,3,180769,158488,True,Wed Oct 04 03:08:23 +0000 2017,@AmericanAir I did let a crew member know. All I got was a pair of your crappy headphones that also didn’t work in the jack that was damaged. No sound.
1036,4,180767,AmericanAir,False,Wed Oct 04 03:20:38 +0000 2017,@158488 What seat were you sitting at?
1036,5,180768,158488,True,Wed Oct 04 03:23:20 +0000 2017,@AmericanAir Flight 1127 seat 23A. The headphone jack didn’t work at all and the USB was loose and only worked on occasion.
1036,6,180770,AmericanAir,False,Wed Oct 04 03:36:24 +0000 2017,"@158488 Our apologies for the troubles on board, Ryan. We'll get this over to our team so we can get it fixed as quickly as possible."
1036,7,180771,158488,True,Wed Oct 04 16:43:37 +0000 2017,"@AmericanAir Fixing it for the next person is great, but it didn’t help me with my troubles. This why I normally fly @Delta"
1037,1,180775,158489,True,Wed Oct 04 03:17:55 +0000 2017,More bags 11 mins after departure time. Gonna be some happy @AmericanAir passengers on 2588 from Dallas. https://t.co/6O558wiiXB
1037,2,180774,AmericanAir,False,Wed Oct 04 03:18:59 +0000 2017,"@158489 Thanks for the shout-out, Dan! We always want our customers to fly with their bags if they're on the flight. #AATeam"
1038,1,181086,158531,True,Wed Oct 04 03:46:24 +0000 2017,"@americanair no atiende a sus pasajeros del vuelo AA931 que está suspendido, prometen mandar a hotel pero no atienden larga fila https://t.co/KfKZUMNVen"
1038,2,181085,AmericanAir,False,Wed Oct 04 03:54:36 +0000 2017,@158531 Our team is all hands on deck and we'll get to you as soon as possible. Thanks for hanging in there.
1039,1,181089,124032,True,Wed Oct 04 03:41:44 +0000 2017,@americanair when did you add the ability to text from flight while on wifi?
1039,2,181087,AmericanAir,False,Wed Oct 04 03:49:51 +0000 2017,@124032 You're able to text using Wi-Fi but not thru regular text messages with a carrier.
1039,3,181088,124032,True,Wed Oct 04 03:57:23 +0000 2017,@AmericanAir Interesting ... first time I've tried it... didn't even realize my phone could do it.. learned something new tonight :)
1039,4,181090,AmericanAir,False,Wed Oct 04 04:02:01 +0000 2017,"@124032 We never stop learning, right? Have a great evening."
1039,5,181091,124032,True,Wed Oct 04 04:02:55 +0000 2017,@AmericanAir Thanks! And thank you for being a fantastic and comfortable part of my evening :)
1039,6,181092,AmericanAir,False,Wed Oct 04 04:39:39 +0000 2017,"@124032 Anything for you, Ross!"
1040,1,181094,158532,True,Wed Oct 04 03:36:10 +0000 2017,@AmericanAir Turks and Caicos is still recovering. Flight delayed 58 minutes and you r still are charging me cancellation fee over 2 min
1040,2,181093,AmericanAir,False,Wed Oct 04 03:39:50 +0000 2017,@158532 We'd like to know more about this. Please DM your record locator and we'll look into this. Include any other details as well.
1041,1,181333,158586,True,Wed Oct 04 04:16:51 +0000 2017,"@AmericanAir Wow! 2 days in a row! AA2200 ORD to LAX. Got standby 4 flight, &amp; AWESOME flight crew! Thx 4 the free sandwich &amp; friendliness!"
1041,2,181332,AmericanAir,False,Wed Oct 04 04:49:01 +0000 2017,@158586 Way to go #AATeam! We're happy to hear they took such #AAmazing care of you.
1042,1,181335,158587,True,Wed Oct 04 04:15:42 +0000 2017,Well being an hour late for take off while sitting on the plane that’s a new for me. check your planes regularly @AmericanAir pls
1042,2,181334,AmericanAir,False,Wed Oct 04 04:48:12 +0000 2017,"@158587 Sorry for the delay tonight, Michal. We always want to get you to your destination on time."
1043,1,181339,158588,True,Wed Oct 04 03:55:30 +0000 2017,@AmericanAir Your competitors such as @SouthwestAir don't penalize customers for needing to cancel flights. Please help make this right.
1043,2,181338,AmericanAir,False,Wed Oct 04 03:59:43 +0000 2017,"@158588 Hannah, please give us a call at 800-433-7300 and we'll be happy to take a look."
1043,3,181337,158588,True,Wed Oct 04 04:13:16 +0000 2017,"@AmericanAir Yes, I've called 4 times and nothing has worked. Is there a different number?"
1043,4,181336,AmericanAir,False,Wed Oct 04 04:47:33 +0000 2017,@158588 We're sorry for the inconvenience. This is the number to our reservations team who can assist you.
1044,1,181342,158589,True,Wed Oct 04 04:05:36 +0000 2017,@AmericanAir - I’m stuck on one of your planes in Fargo !  Supposed to land I’m Sioux Falls (from dfw) 2 hours ago. Pilot quiet. What’s up?
1044,2,181340,AmericanAir,False,Wed Oct 04 04:40:10 +0000 2017,@158589 What's your flight number and we'll take a peek?
1044,3,181341,158589,True,Wed Oct 04 16:14:37 +0000 2017,@AmericanAir Flight 3271 on oct 3.  DFW to FSD.  Went through Fargo. Sat on runway no snacks or water 3 hours.  Do I get at least the extra miles ?
1044,4,181343,AmericanAir,False,Wed Oct 04 16:23:02 +0000 2017,"@158589 We're sorry for the late start yesterday, Jim. It looks like it was delay to to conditions at the airport."
1045,1,181655,158680,True,Wed Oct 04 06:37:14 +0000 2017,@136176 when  flight lands early after a 6 hour flight you find them a gate! U don't leave them in tarmac for 30 mins!! @AmericanAir
1045,2,181653,AmericanAir,False,Wed Oct 04 06:39:39 +0000 2017,"@158680 We know waiting is frustrating, Jonah. Thanks for being patient with us tonight."
1045,3,181654,158680,True,Wed Oct 04 06:40:13 +0000 2017,@AmericanAir It's not you. It's the morons at @136176
1046,1,181673,158683,True,Wed Oct 04 05:34:31 +0000 2017,@AmericanAir nothing happening gate 50A LAX to CLT as we wait on flt attendant.  I DEMAND A REFUND!  DM Me. Now 1/2 hour boarding delay https://t.co/p6F4Maowoi
1046,2,181671,AmericanAir,False,Wed Oct 04 05:35:14 +0000 2017,@158683 Meet us in DM with your record locator so we can take a peek.
1046,3,181670,158683,True,Wed Oct 04 05:41:50 +0000 2017,@AmericanAir 76LBK56 is my advantage #.  FULL FARE!  I want a full refund today.  Nonsense a flight is held b/c flt attend forgets badge
1046,4,181669,AmericanAir,False,Wed Oct 04 05:43:23 +0000 2017,@158683 We're working hard to get you on your way. Sorry for the delay tonight.
1046,5,181672,158683,True,Wed Oct 04 05:52:41 +0000 2017,@AmericanAir where is my refund
1046,6,181674,AmericanAir,False,Wed Oct 04 05:54:40 +0000 2017,"@158683 If your flight is delayed an hour or more and you choose not to fly with us, you can request a refund here: https://t.co/xM8Vkc7BvM"
1046,7,181675,158683,True,Wed Oct 04 05:57:57 +0000 2017,@AmericanAir YOUR IRRESPONSIBLE FLIGHT ATTENDANT FORGOT HER ID AT HER HOTEL!  Not my problem.  Credit me back my ticket price
1047,1,181678,158683,True,Wed Oct 04 05:32:46 +0000 2017,@AmericanAir DM me I want a refund.  Unacceptable delay in boarding (1/2 hour).  Flt attendant delay?  Really?
1047,2,181677,AmericanAir,False,Wed Oct 04 05:34:19 +0000 2017,@158683 We're sorry for the delay. We do our best to keep our departures on time.
1048,1,181689,158688,True,Wed Oct 04 05:21:34 +0000 2017,"How DO you do it, @AmericanAir? I pay for a 1st class seat and you manage to botch it. Again. Livid. How did you get so bad?"
1048,2,181688,AmericanAir,False,Wed Oct 04 05:23:02 +0000 2017,"@158688 We only want to be the best for you, Gina. How can we help? Meet us in DM with more info."
1049,1,181694,158689,True,Wed Oct 04 05:11:27 +0000 2017,Arrived ✈️ @AmericanAir 3 hours late but the new plane was great! #AllAircraftsShouldBeLikeThis1
1049,2,181693,158689,True,Wed Oct 04 05:11:55 +0000 2017,@AmericanAir 1:11 am 😴
1049,3,181692,AmericanAir,False,Wed Oct 04 05:15:05 +0000 2017,"@158689 Sorry for the delay, but we're glad to hear the #greAAt airplane helped make up for it!"
1050,1,181698,158690,True,Wed Oct 04 04:44:00 +0000 2017,Here we go again @AmericanAir delayed bag. What’s with the LAZY baggage handlers?! Seriously considering quiting for good!! #burnedenough
1050,2,181697,AmericanAir,False,Wed Oct 04 05:01:14 +0000 2017,@158690 We're sorry for the wait. We'll get your bag back to you as soon as possible.
1050,3,181696,158690,True,Wed Oct 04 05:06:08 +0000 2017,@AmericanAir Hard to understand. It’s 2017!  Get some employees that actually care about service! SO #FRUSTRATING Platinum for life means nothing...
1050,4,181695,AmericanAir,False,Wed Oct 04 05:12:51 +0000 2017,"@158690 We appreciate your loyalty and we're sorry for the frustration this has caused, Troy."
1051,1,181700,158691,True,Wed Oct 04 04:58:57 +0000 2017,@AmericanAir is almost just as much of a headache as @116450 #nothingIcando #4daysnosleep
1051,2,181699,AmericanAir,False,Wed Oct 04 05:07:51 +0000 2017,"@158691 That's not what we like to hear. Let us know if we can help somehow, Chris."
1052,1,181784,158715,True,Wed Oct 04 11:50:16 +0000 2017,@AmericanAir when can we expect wifi on all flights including Int'l? Seems like a reasonable and easy benefit to put in
1052,2,181783,AmericanAir,False,Wed Oct 04 12:01:34 +0000 2017,@158715 We continue to update our entire fleet as quickly as we can.
1053,1,181793,158718,True,Wed Oct 04 10:54:46 +0000 2017,. @AmericanAir once again not having enough room for its passengers carry on bags and forcing to check.
1053,2,181791,AmericanAir,False,Wed Oct 04 11:17:12 +0000 2017,@158718 We gauge overhead space the best we can and we're sorry you had to check your bag.
1054,1,181820,158731,True,Wed Oct 04 09:06:19 +0000 2017,"@AmericanAir: O. Funderburke at DCA has A+ customer service, is friendly, warm, and a great ambassador for your brand!"
1054,2,181819,AmericanAir,False,Wed Oct 04 09:08:10 +0000 2017,@158731 Way to go #AATeam! Meet us in DM with your record locator so we can pass this along.
1055,1,181823,158732,True,Wed Oct 04 08:59:39 +0000 2017,@AmericanAir Very relaxing overnight flight PHL to LHR. Disappointed to see staff 'stealing' drinks. Do you not pay them enough?
1055,2,181821,AmericanAir,False,Wed Oct 04 09:00:17 +0000 2017,@158732 What's going on Bob? DM us your record locator and more info.
1055,3,181822,158732,True,Wed Oct 04 09:15:16 +0000 2017,"@AmericanAir HTZAXL AA728. Staff decanting drinks, champagne etc, into water bottles. Did not look professional at all."
1055,4,181824,AmericanAir,False,Wed Oct 04 09:18:52 +0000 2017,@158732 We recommend deleting your tweet with the record locator for security purposes. We'll pass this info on to our team to review internally.
1056,1,181826,158733,True,Wed Oct 04 08:57:19 +0000 2017,@AmericanAir I don’t understand your complete lack of cust service. I’m not sure why I have to do your job when you attempt to strand me
1056,2,181825,AmericanAir,False,Wed Oct 04 08:58:49 +0000 2017,@158733 What's going on Ray? Meet us in DM with more info.
1057,1,181828,158734,True,Wed Oct 04 08:56:59 +0000 2017,Thank you very much to great @AmericanAir Boston Logan B31 crew
1057,2,181827,AmericanAir,False,Wed Oct 04 08:57:41 +0000 2017,@158734 Way to go #AATeam! Glad to hear they took #greAAt care of you.
1058,1,181834,158735,True,Wed Oct 04 08:09:41 +0000 2017,"@158736 @AmericanAir Dear Victor, my parents are on the same flight as you are and only speak french. Can you please post any updates? So I can help them out."
1058,2,181835,AmericanAir,False,Wed Oct 04 08:11:23 +0000 2017,@158735 We wanted to let you know that AA62 is estimated to depart SNN at 1p.
1058,3,181845,158735,True,Wed Oct 04 08:15:41 +0000 2017,@AmericanAir Ok. Thank you. I will let my parents know. They do not speak english and cannot understand and therefore understand any updates.
1058,4,181846,158735,True,Wed Oct 04 08:36:20 +0000 2017,@AmericanAir They would like to know if they will be on the same plane? What about their luggages since it was a fire? Thank you
1058,5,181831,158735,True,Wed Oct 04 08:40:24 +0000 2017,@158736 @AmericanAir Ok I tell them. Thank you Viktor
1058,6,181848,158735,True,Wed Oct 04 08:44:41 +0000 2017,@158736 @AmericanAir Ok. Thank you very much
1058,7,181829,AmericanAir,False,Wed Oct 04 08:44:42 +0000 2017,@158735 Their bags will continue on to CDG with them.
1058,8,181830,158735,True,Wed Oct 04 08:57:57 +0000 2017,@AmericanAir Ok I will let them know. Thank you
1058,9,181832,158735,True,Wed Oct 04 09:12:59 +0000 2017,"@AmericanAir They are in business class, is there a lounge they can go to until 1pm?"
1058,10,181851,158735,True,Wed Oct 04 10:38:55 +0000 2017,@158736 @AmericanAir Thank you. Departure is still at 1pm?
1058,11,181853,AmericanAir,False,Wed Oct 04 10:53:00 +0000 2017,"@158735 Correct, current departure is planned for 1p."
1058,12,181855,158735,True,Wed Oct 04 10:53:19 +0000 2017,@AmericanAir Ok thank you
1058,13,181854,158735,True,Wed Oct 04 11:01:19 +0000 2017,@158736 @AmericanAir Thank you so very much Victor. These are my parents in case you see them. https://t.co/eGQZu7Hxkl
1059,1,181842,AmericanAir,False,Wed Oct 04 06:51:17 +0000 2017,"@158736 You're safety is our top priority, Victor. Sorry for the diversion."
1059,2,181841,158736,True,Wed Oct 04 08:23:05 +0000 2017,@AmericanAir Thank you for your excellent crew! Passengers were very appreciative when we touched down.
1059,3,181840,AmericanAir,False,Wed Oct 04 08:26:31 +0000 2017,@158736 We've got the best in the business and we're always happy to take excellent care of you. Thanks for the kudos for our #AATeam.
1060,1,181844,158737,True,Wed Oct 04 08:15:04 +0000 2017,@AmericanAir disappointed to get to airport and flight cancelled 😢
1060,2,181843,AmericanAir,False,Wed Oct 04 08:15:26 +0000 2017,@158737 We're sorry to hear that. DM your record locator and we can check rebooking options.
1061,1,181857,158738,True,Wed Oct 04 07:51:15 +0000 2017,.Just wanted to say how helpful baggage assistance / lost baggage were at T3 LHR @AmericanAir @British_Airways - especially Patrick!
1061,2,181856,AmericanAir,False,Wed Oct 04 07:52:52 +0000 2017,"@158738 Our #AATeam loves taking care of you. DM your record locator so we can pass this along, Neel."
1062,1,181861,158739,True,Wed Oct 04 07:38:19 +0000 2017,Flying with @AmericanAir in July from Amsterdam to Orlando. Cant wait :D
1062,2,181859,AmericanAir,False,Wed Oct 04 07:38:39 +0000 2017,"@158739 We're counting down the days until we see you, Ruben!"
1062,3,181860,158739,True,Wed Oct 04 07:41:04 +0000 2017,@AmericanAir Is it possible to upgrade my flight?
1062,4,181862,AmericanAir,False,Wed Oct 04 07:41:43 +0000 2017,@158739 We can take a look at options for you. Meet us in DM with your record locator.
1063,1,181865,158740,True,Wed Oct 04 07:36:22 +0000 2017,@AmericanAir My property was stolen and destroyed by the staff at one of the airports https://t.co/UfTvVQ5LVW
1063,2,181863,AmericanAir,False,Wed Oct 04 07:37:56 +0000 2017,@158740 Please file a claim with our baggage team so we can look into this. https://t.co/zSdeH87Yqc
1063,3,181864,158740,True,Wed Oct 04 07:38:51 +0000 2017,@AmericanAir I will do thank you
1064,1,181868,158741,True,Wed Oct 04 07:19:46 +0000 2017,"@AmericanAir Hello, could we please have more info about #AA62 diverted to SNN? Thanks"
1064,2,181866,AmericanAir,False,Wed Oct 04 07:23:56 +0000 2017,@158741 We're showing AA62 is estimated to depart SNN at 1p.
1064,3,181867,158741,True,Wed Oct 04 07:32:13 +0000 2017,@AmericanAir thanks
1065,1,181872,158742,True,Wed Oct 04 07:05:10 +0000 2017,Had a shitty experience with my @AmericanAir flight and I'm so tired and I'm having stomach issues. Work is gonna suck.
1065,2,181869,AmericanAir,False,Wed Oct 04 07:05:47 +0000 2017,@158742 That's not what we like to hear. We only want great experiences when you fly with us.
1065,3,181871,158742,True,Thu Oct 05 01:36:49 +0000 2017,@AmericanAir Considering I paid for an upgrade and sat next to two women with a yappy dog. I was woken up and urged to switch seats for the dog #nothappy
1065,4,181873,158742,True,Thu Oct 05 01:37:26 +0000 2017,@158743 @AmericanAir Yeah I had to do it for work!
1065,5,181874,AmericanAir,False,Thu Oct 05 02:06:34 +0000 2017,@158742 We're sorry for the interruptions to your sleep and we hope you were able to get some more #zzzs on board.
1066,1,181881,158745,True,Wed Oct 04 06:57:59 +0000 2017,@AmericanAir we just had an emergency landing on our way to paris stuck in shannon whats the deal at the moment?
1066,2,181880,AmericanAir,False,Wed Oct 04 06:58:58 +0000 2017,@158745 We're showing you're estimated to depart from SNN at 1p.
1067,1,181887,158740,True,Wed Oct 04 06:46:26 +0000 2017,@AmericanAir #HurricaneMaria ..my flight was early and I blame seatac FYI flight attendance had no idea PR is a territory 😠 https://t.co/2eZmTBfe3z
1067,2,181885,AmericanAir,False,Wed Oct 04 06:47:45 +0000 2017,"@158740 How can we help, Annette? Meet us in DM with your record locator and more info."
1067,3,181884,158740,True,Wed Oct 04 06:50:44 +0000 2017,@AmericanAir I'm at seatact airport and they won't let us off the plane because our gate is blocked I'm just worried about my dog it's his first flight https://t.co/fLnrD5Spty
1067,4,181882,AmericanAir,False,Wed Oct 04 06:53:40 +0000 2017,@158740 He's in #GoodWings with us! Sorry for the wait tonight. We'll have you both on your way as soon as possible.
1067,5,181886,158740,True,Wed Oct 04 06:54:06 +0000 2017,@AmericanAir I don't think there is much that can be done unless the plane at our gate decides to depart so we can unload
1067,6,181883,158740,True,Wed Oct 04 06:55:47 +0000 2017,@AmericanAir OK thank you sooo much 🇵🇷🛫 love Rambo https://t.co/eKp41BMLrm
1068,1,181890,158746,True,Sat Nov 25 01:56:43 +0000 2017,"En unos días más, dependiendo de cómo avance el reclamo, les contaré cómo nos robaron entre @AmericanAir y el Aeropuerto de Quito @10204"
1068,2,181888,AmericanAir,False,Sat Nov 25 01:58:12 +0000 2017,"@158746 What's going on, Mano?"
1068,3,181889,158746,True,Sat Nov 25 02:16:27 +0000 2017,"@AmericanAir Hi. On the 19th my brother in law was returning from Miami to Quito. The crew told him he had to send his hand luggage down instead of taking it with him. When he arrived home and openned the bag, the new phone I bought was missing from his bag. (1/2)"
1068,4,181891,158746,True,Sat Nov 25 02:20:11 +0000 2017,"@AmericanAir The case was reported (BCCAA02426749) but I haven't had any news yet. Unfortunately it's hard to know whether it's the airline's or the airport's responsibility, but somewhere, someone openned the bag, took the phone and closed it back. (2/2)"
1068,5,181892,AmericanAir,False,Sat Nov 25 02:22:00 +0000 2017,@158746 We don't have any updates on his claim at this time. Our apologies for any frustration this caused.
1069,1,181894,158747,True,Sat Nov 25 01:56:22 +0000 2017,"Traveling during Thanksgiving proved to be interesting. At a time when security is on high alert, we only needed to be fearful of airline employees after witnessing a fight between two @AmericanAir staff members at the gate in Charlotte, NC. Inappropriate and uncomfortable."
1069,2,181893,AmericanAir,False,Sat Nov 25 01:57:52 +0000 2017,@158747 Our team is always expected to be courteous and respectful. Our apologies.
1070,1,181898,158748,True,Sat Nov 25 01:48:24 +0000 2017,"I wonder why @AmericanAir seats have the poorly stamped “no smoking” warning on the seats of their regional jets. 
Did someone forget to include the label in the seat order? Cheaper without? https://t.co/ryapMuaVUD"
1070,2,181897,AmericanAir,False,Sat Nov 25 01:50:40 +0000 2017,"@158748 Looks like it's worn down over the years. Sorry for any frustration this caused you, Mark."
1070,3,181896,158748,True,Sat Nov 25 01:51:43 +0000 2017,"@AmericanAir It seems a regular feature on your flights. It’s not a worry, but a curiosity. 

Is there a story behind it?"
1070,4,181895,AmericanAir,False,Sat Nov 25 01:52:32 +0000 2017,@158748 It's more fun to make up your own story as to why!
1071,1,181903,158749,True,Sat Nov 25 01:37:05 +0000 2017,"Cmon @AmericanAir. You get rid of the admirals club at gate D35 in Miami??  If youre flying domestic, closest lounge is a good 15 min walk. #flagshiploungefail"
1071,2,181902,AmericanAir,False,Sat Nov 25 01:40:43 +0000 2017,@158749 The club at D30 is temporarily closed for some exiting renovations! We promise it will be worth the wait!
1071,3,181900,158749,True,Sat Nov 25 01:46:46 +0000 2017,@AmericanAir They said it’s a Flagship Lounge. Only for international travelers.
1071,4,181899,AmericanAir,False,Sat Nov 25 01:52:10 +0000 2017,@158749 We've several lounges which caters for different customers. Here's how you can to access our Flagship Lounge https://t.co/1sXPsXdHzc.
1072,1,181908,158750,True,Sat Nov 25 01:35:30 +0000 2017,Has anyone ever flown @AmericanAir? Reply about your experience. I'm flying to Italy in June in coach so let me know.
1072,2,181907,AmericanAir,False,Sat Nov 25 01:38:16 +0000 2017,"@158750 *as one of your followers* AA is fantastic, and we 100% say you choose American!"
1072,3,181906,158750,True,Sat Nov 25 01:40:17 +0000 2017,@AmericanAir The flight's already been booked but thanks for the advice lol
1072,4,181905,AmericanAir,False,Sat Nov 25 01:41:20 +0000 2017,@158750 Yay! We look forward to showing you a really great time.
1073,1,181912,158752,True,Sat Nov 25 01:36:51 +0000 2017,"#americanairlines this is a first class meal on flt 2462. Great catering #servicefail#hungrytraveler
Advantage number cp85462 https://t.co/KDqoCGSFRZ"
1073,2,181910,AmericanAir,False,Sat Nov 25 01:40:40 +0000 2017,@158752 We're very sorry about that. We'll have gate side amenities when you arrive to DFW.
1073,3,181911,158752,True,Sat Nov 25 02:01:23 +0000 2017,@AmericanAir @AmericanAir americanairlines another fail. No amenities now boarding 2322 to pbi.
1073,4,181913,AmericanAir,False,Sat Nov 25 02:04:29 +0000 2017,"@158752 We'd like to verify. When you arrived in DFW, nothing was set out at your arrival gate?"
1073,5,181914,158752,True,Sat Nov 25 02:07:58 +0000 2017,@AmericanAir We were off fairly early as we had a tight connection. Possible after we left gate
1073,6,181915,AmericanAir,False,Sat Nov 25 02:14:25 +0000 2017,"@158752 We're working hard to have our normal vendors and operations back as usual. Our apologies for any inconvenience this caused, Michael."
1073,7,181916,158752,True,Sat Nov 25 02:15:28 +0000 2017,@AmericanAir How about giving back our mileage upgrades
1073,8,181917,AmericanAir,False,Sat Nov 25 02:18:34 +0000 2017,@158752 One of our specialists will be in touch with you in the upcoming days in regards to this flight.
1074,1,181920,158753,True,Sat Nov 25 01:33:53 +0000 2017,"Fuck @AmericanAir :) no outlets on a fucking 6+ hour flight, fucking ridiculous."
1074,2,181918,AmericanAir,False,Sat Nov 25 01:36:28 +0000 2017,@158753 We're in the process of modernizing our entire fleet. We appreciate your patience during this time.
1074,3,181919,158753,True,Sat Nov 25 01:37:26 +0000 2017,@AmericanAir lmao it’s 2017 Jesus Christ
1075,1,181922,158754,True,Sat Nov 25 01:33:18 +0000 2017,Business Class #JFK to #SIN posted this morning #ExecutivePlatinum @AmericanAir https://t.co/sYpD86Q8Uc
1075,2,181921,AmericanAir,False,Sat Nov 25 01:35:30 +0000 2017,@158754 Yay! Welcome to the #EPLife.
1076,1,181924,158755,True,Sat Nov 25 01:32:57 +0000 2017,Thanks @AmericanAir for our wonderful flight! Flight 1309 delayed and then delayed and then delayed some more. Why did you board us on the plane!!!!??? Been sitting on the tarmac for an hour
1076,2,181923,AmericanAir,False,Sat Nov 25 01:34:38 +0000 2017,"@158755 There was a delay with the bag loading, we're showing a departure time of 7:45p. Thanks for your patience."
1077,1,181926,158756,True,Sat Nov 25 01:24:00 +0000 2017,Beautiful aerial view flying out of #Dallas last night. There is something so peaceful and calming about a sea of city lights from above. @AmericanAir #HappyFriday #traveltribe https://t.co/O0YLTYCGVI
1077,2,181925,AmericanAir,False,Sat Nov 25 01:24:35 +0000 2017,"@158756 Wow, that's so pretty!"
1078,1,181928,158757,True,Sat Nov 25 01:15:50 +0000 2017,@AmericanAir how do I get my KTN added to my boarding pass?
1078,2,181927,AmericanAir,False,Sat Nov 25 01:18:19 +0000 2017,"@158757 We can help. Please DM your 6 letter record locator, and KTN, as well as your date of birth. We'll get that added for you."
1079,1,181930,158758,True,Thu Nov 23 11:59:54 +0000 2017,Amazing customer service by Susan Dunaway at CLT yesterday. Thank you #AATeam
1079,2,181929,AmericanAir,False,Sat Nov 25 01:17:04 +0000 2017,@158758 We're so glad to hear of a job well done! We'll be sure to pass it along. #AATeam
1080,1,181932,158759,True,Wed Oct 04 06:46:53 +0000 2017,@123765 TO THE RESCUE... saved the day with @AmericanAir  I guess one #BadApple doesn't always spoil the bunch.
1080,2,181931,AmericanAir,False,Wed Oct 04 06:48:52 +0000 2017,"@158759 Anything for you, Rina! See you soon."
1081,1,181938,158760,True,Wed Oct 04 00:48:01 +0000 2017,I really hope @AmericanAir will comp the passengers on flight AA 275 from MIA to LAX for a delay on cargo’s fault. #delay
1081,2,181937,AmericanAir,False,Wed Oct 04 01:08:38 +0000 2017,"@158760 We'll do all possible to make up most of the lost time while we're in the air. Thanks for your patience, Myles"
1081,3,181936,158760,True,Wed Oct 04 05:51:38 +0000 2017,@AmericanAir 🤦🏻‍♂️
1081,4,181935,158760,True,Wed Oct 04 06:39:42 +0000 2017,@AmericanAir Now we’re all sitting at LAX waiting for our gate. It’s been almost an hour. 5hr trip turned into a 10+.
1081,5,181933,AmericanAir,False,Wed Oct 04 06:40:59 +0000 2017,@158760 We're very sorry for the wait. We want to get you on your way as soon as possible.
1081,6,181934,158760,True,Wed Oct 04 06:55:21 +0000 2017,@AmericanAir 🤥
